"Variable" "SubjectCode" "Activity" "Mean"
"GravityAccelerometerMagnitudeStandardDeviation" 20 "Laying" -0.939489444558824
"GravityAccelerometerMagnitudeStandardDeviation" 20 "Sitting" -0.937764028181818
"GravityAccelerometerMagnitudeStandardDeviation" 20 "Standing" -0.910672094794521
"GravityAccelerometerMagnitudeStandardDeviation" 20 "Walking" -0.156930391921569
"GravityAccelerometerMagnitudeStandardDeviation" 20 "Walking Downstairs" 0.172636361444444
"GravityAccelerometerMagnitudeStandardDeviation" 20 "Walking Upstairs" -0.198269718823529
"GravityAccelerometerMagnitudeStandardDeviation" 21 "Laying" -0.942186431444444
"GravityAccelerometerMagnitudeStandardDeviation" 21 "Sitting" -0.971994251294118
"GravityAccelerometerMagnitudeStandardDeviation" 21 "Standing" -0.956919898202247
"GravityAccelerometerMagnitudeStandardDeviation" 21 "Walking" -0.299709752173077
"GravityAccelerometerMagnitudeStandardDeviation" 21 "Walking Downstairs" 0.264341903711111
"GravityAccelerometerMagnitudeStandardDeviation" 21 "Walking Upstairs" -0.278474283829787
"GravityAccelerometerMagnitudeStandardDeviation" 22 "Laying" -0.909407761152778
"GravityAccelerometerMagnitudeStandardDeviation" 22 "Sitting" -0.924336184035484
"GravityAccelerometerMagnitudeStandardDeviation" 22 "Standing" -0.939866315079365
"GravityAccelerometerMagnitudeStandardDeviation" 22 "Walking" -0.161591787478261
"GravityAccelerometerMagnitudeStandardDeviation" 22 "Walking Downstairs" 0.133267478527222
"GravityAccelerometerMagnitudeStandardDeviation" 22 "Walking Upstairs" -0.158757474833333
"GravityAccelerometerMagnitudeStandardDeviation" 23 "Laying" -0.957871990555555
"GravityAccelerometerMagnitudeStandardDeviation" 23 "Sitting" -0.924963263235294
"GravityAccelerometerMagnitudeStandardDeviation" 23 "Standing" -0.9516698575
"GravityAccelerometerMagnitudeStandardDeviation" 23 "Walking" -0.209989354570847
"GravityAccelerometerMagnitudeStandardDeviation" 23 "Walking Downstairs" 0.230363964351852
"GravityAccelerometerMagnitudeStandardDeviation" 23 "Walking Upstairs" -0.271893714117647
"GravityAccelerometerMagnitudeStandardDeviation" 24 "Laying" -0.969354834166667
"GravityAccelerometerMagnitudeStandardDeviation" 24 "Sitting" -0.963779683235294
"GravityAccelerometerMagnitudeStandardDeviation" 24 "Standing" -0.94790101173913
"GravityAccelerometerMagnitudeStandardDeviation" 24 "Walking" -0.48106401862069
"GravityAccelerometerMagnitudeStandardDeviation" 24 "Walking Downstairs" -0.0224839122854545
"GravityAccelerometerMagnitudeStandardDeviation" 24 "Walking Upstairs" -0.30685447
"GravityAccelerometerMagnitudeStandardDeviation" 25 "Laying" -0.649254767945205
"GravityAccelerometerMagnitudeStandardDeviation" 25 "Sitting" -0.960003414461538
"GravityAccelerometerMagnitudeStandardDeviation" 25 "Standing" -0.968075629324324
"GravityAccelerometerMagnitudeStandardDeviation" 25 "Walking" -0.565601466081081
"GravityAccelerometerMagnitudeStandardDeviation" 25 "Walking Downstairs" -0.259465249913793
"GravityAccelerometerMagnitudeStandardDeviation" 25 "Walking Upstairs" -0.480006649846154
"GravityAccelerometerMagnitudeStandardDeviation" 26 "Laying" -0.964355190394737
"GravityAccelerometerMagnitudeStandardDeviation" 26 "Sitting" -0.933602783410256
"GravityAccelerometerMagnitudeStandardDeviation" 26 "Standing" -0.962697299189189
"GravityAccelerometerMagnitudeStandardDeviation" 26 "Walking" -0.421848313898305
"GravityAccelerometerMagnitudeStandardDeviation" 26 "Walking Downstairs" 0.14700167906
"GravityAccelerometerMagnitudeStandardDeviation" 26 "Walking Upstairs" -0.1507071068
"GravityAccelerometerMagnitudeStandardDeviation" 27 "Laying" -0.978920176216216
"GravityAccelerometerMagnitudeStandardDeviation" 27 "Sitting" -0.969526674714286
"GravityAccelerometerMagnitudeStandardDeviation" 27 "Standing" -0.9663601145
"GravityAccelerometerMagnitudeStandardDeviation" 27 "Walking" -0.407355787017544
"GravityAccelerometerMagnitudeStandardDeviation" 27 "Walking Downstairs" 0.121176277863636
"GravityAccelerometerMagnitudeStandardDeviation" 27 "Walking Upstairs" -0.37994878627451
"GravityAccelerometerMagnitudeStandardDeviation" 28 "Laying" -0.9545740295
"GravityAccelerometerMagnitudeStandardDeviation" 28 "Sitting" -0.947782703333333
"GravityAccelerometerMagnitudeStandardDeviation" 28 "Standing" -0.917658334177215
"GravityAccelerometerMagnitudeStandardDeviation" 28 "Walking" -0.39269402
"GravityAccelerometerMagnitudeStandardDeviation" 28 "Walking Downstairs" 0.135465563932609
"GravityAccelerometerMagnitudeStandardDeviation" 28 "Walking Upstairs" -0.211928666470588
"GravityAccelerometerMagnitudeStandardDeviation" 29 "Laying" -0.981572147681159
"GravityAccelerometerMagnitudeStandardDeviation" 29 "Sitting" -0.9692903165
"GravityAccelerometerMagnitudeStandardDeviation" 29 "Standing" -0.981745712923077
"GravityAccelerometerMagnitudeStandardDeviation" 29 "Walking" -0.262695063584906
"GravityAccelerometerMagnitudeStandardDeviation" 29 "Walking Downstairs" 0.1344811501875
"GravityAccelerometerMagnitudeStandardDeviation" 29 "Walking Upstairs" -0.0414696051693878
"GravityAccelerometerMagnitudeStandardDeviation" 30 "Laying" -0.960167907285714
"GravityAccelerometerMagnitudeStandardDeviation" 30 "Sitting" -0.942901466612903
"GravityAccelerometerMagnitudeStandardDeviation" 30 "Standing" -0.916570441355932
"GravityAccelerometerMagnitudeStandardDeviation" 30 "Walking" -0.359873411538462
"GravityAccelerometerMagnitudeStandardDeviation" 30 "Walking Downstairs" -0.0135771208822581
"GravityAccelerometerMagnitudeStandardDeviation" 30 "Walking Upstairs" -0.327410815861538
"BodyAccelerometerJerkMagnitudeMean" 1 "Laying" -0.9543962646
"BodyAccelerometerJerkMagnitudeMean" 1 "Sitting" -0.987364195531915
"BodyAccelerometerJerkMagnitudeMean" 1 "Standing" -0.992367790566038
"BodyAccelerometerJerkMagnitudeMean" 1 "Walking" -0.141428809031579
"BodyAccelerometerJerkMagnitudeMean" 1 "Walking Downstairs" -0.0894474807979592
"BodyAccelerometerJerkMagnitudeMean" 1 "Walking Upstairs" -0.466503446226415
"BodyAccelerometerJerkMagnitudeMean" 2 "Laying" -0.987741696041667
"BodyAccelerometerJerkMagnitudeMean" 2 "Sitting" -0.986774713043478
"BodyAccelerometerJerkMagnitudeMean" 2 "Standing" -0.980489077407407
"BodyAccelerometerJerkMagnitudeMean" 2 "Walking" -0.281424153881356
"BodyAccelerometerJerkMagnitudeMean" 2 "Walking Downstairs" 0.00565516335106383
"BodyAccelerometerJerkMagnitudeMean" 2 "Walking Upstairs" -0.321268911041667
"BodyAccelerometerJerkMagnitudeMean" 3 "Laying" -0.979484593387097
"BodyAccelerometerJerkMagnitudeMean" 3 "Sitting" -0.969080752884615
"BodyAccelerometerJerkMagnitudeMean" 3 "Standing" -0.959303840327869
"BodyAccelerometerJerkMagnitudeMean" 3 "Walking" -0.280009317413793
"BodyAccelerometerJerkMagnitudeMean" 3 "Walking Downstairs" -0.205239246653061
"BodyAccelerometerJerkMagnitudeMean" 3 "Walking Upstairs" -0.436901159491525
"BodyAccelerometerJerkMagnitudeMean" 4 "Laying" -0.970095771666667
"BodyAccelerometerJerkMagnitudeMean" 4 "Sitting" -0.9701322836
"BodyAccelerometerJerkMagnitudeMean" 4 "Standing" -0.963370738392857
"BodyAccelerometerJerkMagnitudeMean" 4 "Walking" -0.366700879833333
"BodyAccelerometerJerkMagnitudeMean" 4 "Walking Downstairs" -0.228851413747333
"BodyAccelerometerJerkMagnitudeMean" 4 "Walking Upstairs" -0.400922254807692
"BodyAccelerometerJerkMagnitudeMean" 5 "Laying" -0.980141253846154
"BodyAccelerometerJerkMagnitudeMean" 5 "Sitting" -0.969320155681818
"BodyAccelerometerJerkMagnitudeMean" 5 "Standing" -0.956863566071429
"BodyAccelerometerJerkMagnitudeMean" 5 "Walking" -0.288333024071429
"BodyAccelerometerJerkMagnitudeMean" 5 "Walking Downstairs" -0.0637528559361702
"BodyAccelerometerJerkMagnitudeMean" 5 "Walking Upstairs" -0.247403476914894
"BodyAccelerometerJerkMagnitudeMean" 6 "Laying" -0.954750504912281
"BodyAccelerometerJerkMagnitudeMean" 6 "Sitting" -0.962733502
"BodyAccelerometerJerkMagnitudeMean" 6 "Standing" -0.967102436140351
"BodyAccelerometerJerkMagnitudeMean" 6 "Walking" -0.195117026052632
"BodyAccelerometerJerkMagnitudeMean" 6 "Walking Downstairs" 0.10384507225
"BodyAccelerometerJerkMagnitudeMean" 6 "Walking Upstairs" -0.207379799254902
"BodyAccelerometerJerkMagnitudeMean" 7 "Laying" -0.980127239615385
"BodyAccelerometerJerkMagnitudeMean" 7 "Sitting" -0.976559676458333
"BodyAccelerometerJerkMagnitudeMean" 7 "Standing" -0.973381306226415
"BodyAccelerometerJerkMagnitudeMean" 7 "Walking" -0.192948900438596
"BodyAccelerometerJerkMagnitudeMean" 7 "Walking Downstairs" -0.170319619372979
"BodyAccelerometerJerkMagnitudeMean" 7 "Walking Upstairs" -0.458695232352941
"BodyAccelerometerJerkMagnitudeMean" 8 "Laying" -0.97314748962963
"BodyAccelerometerJerkMagnitudeMean" 8 "Sitting" -0.986061512173913
"BodyAccelerometerJerkMagnitudeMean" 8 "Standing" -0.984920797777778
"BodyAccelerometerJerkMagnitudeMean" 8 "Walking" -0.0668322430433333
"BodyAccelerometerJerkMagnitudeMean" 8 "Walking Downstairs" 0.262628490268421
"BodyAccelerometerJerkMagnitudeMean" 8 "Walking Upstairs" -0.141494613465854
"BodyAccelerometerJerkMagnitudeMean" 9 "Laying" -0.9633745492
"BodyAccelerometerJerkMagnitudeMean" 9 "Sitting" -0.964383757
"BodyAccelerometerJerkMagnitudeMean" 9 "Standing" -0.969524578888889
"BodyAccelerometerJerkMagnitudeMean" 9 "Walking" -0.203733615519231
"BodyAccelerometerJerkMagnitudeMean" 9 "Walking Downstairs" -0.16237608927619
"BodyAccelerometerJerkMagnitudeMean" 9 "Walking Upstairs" -0.440667540204082
"BodyAccelerometerJerkMagnitudeMean" 10 "Laying" -0.976234435172414
"BodyAccelerometerJerkMagnitudeMean" 10 "Sitting" -0.988054237592593
"BodyAccelerometerJerkMagnitudeMean" 10 "Standing" -0.965163818409091
"BodyAccelerometerJerkMagnitudeMean" 10 "Walking" -0.132624992298283
"BodyAccelerometerJerkMagnitudeMean" 10 "Walking Downstairs" 0.0507010228431579
"BodyAccelerometerJerkMagnitudeMean" 10 "Walking Upstairs" -0.262038042446809
"BodyAccelerometerJerkMagnitudeMean" 11 "Laying" -0.983330628421053
"BodyAccelerometerJerkMagnitudeMean" 11 "Sitting" -0.97935563509434
"BodyAccelerometerJerkMagnitudeMean" 11 "Standing" -0.989242377234043
"BodyAccelerometerJerkMagnitudeMean" 11 "Walking" -0.402333202033898
"BodyAccelerometerJerkMagnitudeMean" 11 "Walking Downstairs" -0.198206139934783
"BodyAccelerometerJerkMagnitudeMean" 11 "Walking Upstairs" -0.509587701296296
"BodyAccelerometerJerkMagnitudeMean" 12 "Laying" -0.969843834166667
"BodyAccelerometerJerkMagnitudeMean" 12 "Sitting" -0.974734489803922
"BodyAccelerometerJerkMagnitudeMean" 12 "Standing" -0.968790683278689
"BodyAccelerometerJerkMagnitudeMean" 12 "Walking" -0.144064922688
"BodyAccelerometerJerkMagnitudeMean" 12 "Walking Downstairs" -0.107091019565217
"BodyAccelerometerJerkMagnitudeMean" 12 "Walking Upstairs" -0.432469300961538
"BodyAccelerometerJerkMagnitudeMean" 13 "Laying" -0.985467853870968
"BodyAccelerometerJerkMagnitudeMean" 13 "Sitting" -0.989497838979592
"BodyAccelerometerJerkMagnitudeMean" 13 "Standing" -0.98680002754386
"BodyAccelerometerJerkMagnitudeMean" 13 "Walking" -0.133205034736842
"BodyAccelerometerJerkMagnitudeMean" 13 "Walking Downstairs" -0.127926051502128
"BodyAccelerometerJerkMagnitudeMean" 13 "Walking Upstairs" -0.456190454
"BodyAccelerometerJerkMagnitudeMean" 14 "Laying" -0.972576392941176
"BodyAccelerometerJerkMagnitudeMean" 14 "Sitting" -0.976521006111111
"BodyAccelerometerJerkMagnitudeMean" 14 "Standing" -0.972965788166667
"BodyAccelerometerJerkMagnitudeMean" 14 "Walking" -0.377293155084746
"BodyAccelerometerJerkMagnitudeMean" 14 "Walking Downstairs" 0.0353601375466667
"BodyAccelerometerJerkMagnitudeMean" 14 "Walking Upstairs" -0.28366383592037
"BodyAccelerometerJerkMagnitudeMean" 15 "Laying" -0.979890228194444
"BodyAccelerometerJerkMagnitudeMean" 15 "Sitting" -0.986107839152542
"BodyAccelerometerJerkMagnitudeMean" 15 "Standing" -0.981495125660377
"BodyAccelerometerJerkMagnitudeMean" 15 "Walking" -0.320129322962963
"BodyAccelerometerJerkMagnitudeMean" 15 "Walking Downstairs" -0.0372666071540476
"BodyAccelerometerJerkMagnitudeMean" 15 "Walking Upstairs" -0.316050382083333
"BodyAccelerometerJerkMagnitudeMean" 16 "Laying" -0.988349656571429
"BodyAccelerometerJerkMagnitudeMean" 16 "Sitting" -0.987472699130435
"BodyAccelerometerJerkMagnitudeMean" 16 "Standing" -0.989205231794872
"BodyAccelerometerJerkMagnitudeMean" 16 "Walking" -0.363144483529412
"BodyAccelerometerJerkMagnitudeMean" 16 "Walking Downstairs" -0.165908810808511
"BodyAccelerometerJerkMagnitudeMean" 16 "Walking Upstairs" -0.48321905
"BodyAccelerometerJerkMagnitudeMean" 17 "Laying" -0.981607627887324
"BodyAccelerometerJerkMagnitudeMean" 17 "Sitting" -0.99281471515625
"BodyAccelerometerJerkMagnitudeMean" 17 "Standing" -0.991742753589744
"BodyAccelerometerJerkMagnitudeMean" 17 "Walking" -0.301093269180328
"BodyAccelerometerJerkMagnitudeMean" 17 "Walking Downstairs" -0.221631694184783
"BodyAccelerometerJerkMagnitudeMean" 17 "Walking Upstairs" -0.357233897916667
"BodyAccelerometerJerkMagnitudeMean" 18 "Laying" -0.98832154
"BodyAccelerometerJerkMagnitudeMean" 18 "Sitting" -0.989869574561404
"BodyAccelerometerJerkMagnitudeMean" 18 "Standing" -0.98596529369863
"BodyAccelerometerJerkMagnitudeMean" 18 "Walking" -0.379269262142857
"BodyAccelerometerJerkMagnitudeMean" 18 "Walking Downstairs" -0.466516044
"BodyAccelerometerJerkMagnitudeMean" 18 "Walking Upstairs" -0.601463948275862
"BodyAccelerometerJerkMagnitudeMean" 19 "Laying" -0.98478434
"BodyAccelerometerJerkMagnitudeMean" 19 "Sitting" -0.986423976027397
"BodyAccelerometerJerkMagnitudeMean" 19 "Standing" -0.983068923561644
"BodyAccelerometerJerkMagnitudeMean" 19 "Walking" 0.109450990201923
"BodyAccelerometerJerkMagnitudeMean" 19 "Walking Downstairs" 0.434490400974359
"BodyAccelerometerJerkMagnitudeMean" 19 "Walking Upstairs" -0.114189605875
"BodyAccelerometerJerkMagnitudeMean" 20 "Laying" -0.984670073823529
"BodyAccelerometerJerkMagnitudeMean" 20 "Sitting" -0.978774578333333
"BodyAccelerometerJerkMagnitudeMean" 20 "Standing" -0.956624899041096
"BodyAccelerometerJerkMagnitudeMean" 20 "Walking" -0.0429359302764706
"BodyAccelerometerJerkMagnitudeMean" 20 "Walking Downstairs" -0.0612699838466667
"BodyAccelerometerJerkMagnitudeMean" 20 "Walking Upstairs" -0.255611242098039
"BodyAccelerometerJerkMagnitudeMean" 21 "Laying" -0.982800330555556
"BodyAccelerometerJerkMagnitudeMean" 21 "Sitting" -0.985947225176471
"BodyAccelerometerJerkMagnitudeMean" 21 "Standing" -0.974765161910112
"BodyAccelerometerJerkMagnitudeMean" 21 "Walking" -0.148138991523077
"BodyAccelerometerJerkMagnitudeMean" 21 "Walking Downstairs" -0.0802241799933333
"BodyAccelerometerJerkMagnitudeMean" 21 "Walking Upstairs" -0.355047693617021
"BodyAccelerometerJerkMagnitudeMean" 22 "Laying" -0.971169779305556
"BodyAccelerometerJerkMagnitudeMean" 22 "Sitting" -0.979303714032258
"BodyAccelerometerJerkMagnitudeMean" 22 "Standing" -0.975876006507936
"BodyAccelerometerJerkMagnitudeMean" 22 "Walking" 0.02291996735
"BodyAccelerometerJerkMagnitudeMean" 22 "Walking Downstairs" -0.0179784626888889
"BodyAccelerometerJerkMagnitudeMean" 22 "Walking Upstairs" -0.0957840344357143
"BodyAccelerometerJerkMagnitudeMean" 23 "Laying" -0.987010197361111
"BodyAccelerometerJerkMagnitudeMean" 23 "Sitting" -0.982375503382353
"BodyAccelerometerJerkMagnitudeMean" 23 "Standing" -0.978671485441176
"BodyAccelerometerJerkMagnitudeMean" 23 "Walking" -0.0670819655881356
"BodyAccelerometerJerkMagnitudeMean" 23 "Walking Downstairs" 0.112982475627778
"BodyAccelerometerJerkMagnitudeMean" 23 "Walking Upstairs" -0.311143885098039
"BodyAccelerometerJerkMagnitudeMean" 24 "Laying" -0.985529270555556
"BodyAccelerometerJerkMagnitudeMean" 24 "Sitting" -0.985555822352941
"BodyAccelerometerJerkMagnitudeMean" 24 "Standing" -0.977620953913043
"BodyAccelerometerJerkMagnitudeMean" 24 "Walking" -0.399722201034483
"BodyAccelerometerJerkMagnitudeMean" 24 "Walking Downstairs" -0.263106944836364
"BodyAccelerometerJerkMagnitudeMean" 24 "Walking Upstairs" -0.488487620508475
"BodyAccelerometerJerkMagnitudeMean" 25 "Laying" -0.962161355890411
"BodyAccelerometerJerkMagnitudeMean" 25 "Sitting" -0.989545142461538
"BodyAccelerometerJerkMagnitudeMean" 25 "Standing" -0.984647071216216
"BodyAccelerometerJerkMagnitudeMean" 25 "Walking" -0.538291424594595
"BodyAccelerometerJerkMagnitudeMean" 25 "Walking Downstairs" -0.50048333137931
"BodyAccelerometerJerkMagnitudeMean" 25 "Walking Upstairs" -0.679160843538462
"BodyAccelerometerJerkMagnitudeMean" 26 "Laying" -0.989970604210526
"BodyAccelerometerJerkMagnitudeMean" 26 "Sitting" -0.990898435769231
"BodyAccelerometerJerkMagnitudeMean" 26 "Standing" -0.986985213648649
"BodyAccelerometerJerkMagnitudeMean" 26 "Walking" -0.290758024915254
"BodyAccelerometerJerkMagnitudeMean" 26 "Walking Downstairs" -0.1488562664
"BodyAccelerometerJerkMagnitudeMean" 26 "Walking Upstairs" -0.404463896363636
"BodyAccelerometerJerkMagnitudeMean" 27 "Laying" -0.988372773648649
"BodyAccelerometerJerkMagnitudeMean" 27 "Sitting" -0.989467178285714
"BodyAccelerometerJerkMagnitudeMean" 27 "Standing" -0.985347620125
"BodyAccelerometerJerkMagnitudeMean" 27 "Walking" -0.230500549298246
"BodyAccelerometerJerkMagnitudeMean" 27 "Walking Downstairs" -0.115421210625
"BodyAccelerometerJerkMagnitudeMean" 27 "Walking Upstairs" -0.479067422156863
"BodyAccelerometerJerkMagnitudeMean" 28 "Laying" -0.978455341875
"BodyAccelerometerJerkMagnitudeMean" 28 "Sitting" -0.973274366805556
"BodyAccelerometerJerkMagnitudeMean" 28 "Standing" -0.959551987468354
"BodyAccelerometerJerkMagnitudeMean" 28 "Walking" -0.299223359444444
"BodyAccelerometerJerkMagnitudeMean" 28 "Walking Downstairs" -0.0707560279130435
"BodyAccelerometerJerkMagnitudeMean" 28 "Walking Upstairs" -0.388086248235294
"BodyAccelerometerJerkMagnitudeMean" 29 "Laying" -0.992725367826087
"BodyAccelerometerJerkMagnitudeMean" 29 "Sitting" -0.990719807666667
"BodyAccelerometerJerkMagnitudeMean" 29 "Standing" -0.990785419538462
"BodyAccelerometerJerkMagnitudeMean" 29 "Walking" -0.240231677415094
"BodyAccelerometerJerkMagnitudeMean" 29 "Walking Downstairs" -0.138637624454167
"BodyAccelerometerJerkMagnitudeMean" 29 "Walking Upstairs" -0.344324833061224
"BodyAccelerometerJerkMagnitudeMean" 30 "Laying" -0.97923282
"BodyAccelerometerJerkMagnitudeMean" 30 "Sitting" -0.987799055645161
"BodyAccelerometerJerkMagnitudeMean" 30 "Standing" -0.971225190169491
"BodyAccelerometerJerkMagnitudeMean" 30 "Walking" -0.352111713846154
"BodyAccelerometerJerkMagnitudeMean" 30 "Walking Downstairs" -0.293738801622581
"BodyAccelerometerJerkMagnitudeMean" 30 "Walking Upstairs" -0.596600099538461
"BodyAccelerometerJerkMagnitudeStandardDeviation" 1 "Laying" -0.9282456284
"BodyAccelerometerJerkMagnitudeStandardDeviation" 1 "Sitting" -0.984120024042553
"BodyAccelerometerJerkMagnitudeStandardDeviation" 1 "Standing" -0.993096209433962
"BodyAccelerometerJerkMagnitudeStandardDeviation" 1 "Walking" -0.0744717500625263
"BodyAccelerometerJerkMagnitudeStandardDeviation" 1 "Walking Downstairs" -0.0257877197081633
"BodyAccelerometerJerkMagnitudeStandardDeviation" 1 "Walking Upstairs" -0.478991622075472
"BodyAccelerometerJerkMagnitudeStandardDeviation" 2 "Laying" -0.98551807625
"BodyAccelerometerJerkMagnitudeStandardDeviation" 2 "Sitting" -0.984475868043478
"BodyAccelerometerJerkMagnitudeStandardDeviation" 2 "Standing" -0.976675280185185
"BodyAccelerometerJerkMagnitudeStandardDeviation" 2 "Walking" -0.164150985127119
"BodyAccelerometerJerkMagnitudeStandardDeviation" 2 "Walking Downstairs" 0.22961718512766
"BodyAccelerometerJerkMagnitudeStandardDeviation" 2 "Walking Upstairs" -0.21738939458125
"BodyAccelerometerJerkMagnitudeStandardDeviation" 3 "Laying" -0.976121297903226
"BodyAccelerometerJerkMagnitudeStandardDeviation" 3 "Sitting" -0.966550084230769
"BodyAccelerometerJerkMagnitudeStandardDeviation" 3 "Standing" -0.948770043278689
"BodyAccelerometerJerkMagnitudeStandardDeviation" 3 "Walking" -0.139916355325862
"BodyAccelerometerJerkMagnitudeStandardDeviation" 3 "Walking Downstairs" -0.0926324494530612
"BodyAccelerometerJerkMagnitudeStandardDeviation" 3 "Walking Upstairs" -0.439020591694915
"BodyAccelerometerJerkMagnitudeStandardDeviation" 4 "Laying" -0.960786430740741
"BodyAccelerometerJerkMagnitudeStandardDeviation" 4 "Sitting" -0.9625491104
"BodyAccelerometerJerkMagnitudeStandardDeviation" 4 "Standing" -0.958159482142857
"BodyAccelerometerJerkMagnitudeStandardDeviation" 4 "Walking" -0.316918956
"BodyAccelerometerJerkMagnitudeStandardDeviation" 4 "Walking Downstairs" -0.216858921977778
"BodyAccelerometerJerkMagnitudeStandardDeviation" 4 "Walking Upstairs" -0.437261477884615
"BodyAccelerometerJerkMagnitudeStandardDeviation" 5 "Laying" -0.977477145384615
"BodyAccelerometerJerkMagnitudeStandardDeviation" 5 "Sitting" -0.965757731590909
"BodyAccelerometerJerkMagnitudeStandardDeviation" 5 "Standing" -0.942962047678571
"BodyAccelerometerJerkMagnitudeStandardDeviation" 5 "Walking" -0.282242276785714
"BodyAccelerometerJerkMagnitudeStandardDeviation" 5 "Walking Downstairs" -0.0292570509829787
"BodyAccelerometerJerkMagnitudeStandardDeviation" 5 "Walking Upstairs" -0.310186545957447
"BodyAccelerometerJerkMagnitudeStandardDeviation" 6 "Laying" -0.950341934385965
"BodyAccelerometerJerkMagnitudeStandardDeviation" 6 "Sitting" -0.948181827818182
"BodyAccelerometerJerkMagnitudeStandardDeviation" 6 "Standing" -0.956099145964912
"BodyAccelerometerJerkMagnitudeStandardDeviation" 6 "Walking" -0.0706029648421053
"BodyAccelerometerJerkMagnitudeStandardDeviation" 6 "Walking Downstairs" 0.209502174375
"BodyAccelerometerJerkMagnitudeStandardDeviation" 6 "Walking Upstairs" -0.169970363039216
"BodyAccelerometerJerkMagnitudeStandardDeviation" 7 "Laying" -0.967310932307692
"BodyAccelerometerJerkMagnitudeStandardDeviation" 7 "Sitting" -0.970243274166667
"BodyAccelerometerJerkMagnitudeStandardDeviation" 7 "Standing" -0.968566356037736
"BodyAccelerometerJerkMagnitudeStandardDeviation" 7 "Walking" -0.027557329277193
"BodyAccelerometerJerkMagnitudeStandardDeviation" 7 "Walking Downstairs" 0.0901836280510638
"BodyAccelerometerJerkMagnitudeStandardDeviation" 7 "Walking Upstairs" -0.471265710980392
"BodyAccelerometerJerkMagnitudeStandardDeviation" 8 "Laying" -0.962954517222222
"BodyAccelerometerJerkMagnitudeStandardDeviation" 8 "Sitting" -0.980667377391304
"BodyAccelerometerJerkMagnitudeStandardDeviation" 8 "Standing" -0.979932239074074
"BodyAccelerometerJerkMagnitudeStandardDeviation" 8 "Walking" -0.184571053979167
"BodyAccelerometerJerkMagnitudeStandardDeviation" 8 "Walking Downstairs" 0.2534082561
"BodyAccelerometerJerkMagnitudeStandardDeviation" 8 "Walking Upstairs" -0.228296364146341
"BodyAccelerometerJerkMagnitudeStandardDeviation" 9 "Laying" -0.9550268052
"BodyAccelerometerJerkMagnitudeStandardDeviation" 9 "Sitting" -0.9517802432
"BodyAccelerometerJerkMagnitudeStandardDeviation" 9 "Standing" -0.963764177777778
"BodyAccelerometerJerkMagnitudeStandardDeviation" 9 "Walking" -0.317113487115385
"BodyAccelerometerJerkMagnitudeStandardDeviation" 9 "Walking Downstairs" 0.039907818552381
"BodyAccelerometerJerkMagnitudeStandardDeviation" 9 "Walking Upstairs" -0.445485397959184
"BodyAccelerometerJerkMagnitudeStandardDeviation" 10 "Laying" -0.967556980689655
"BodyAccelerometerJerkMagnitudeStandardDeviation" 10 "Sitting" -0.985209856296296
"BodyAccelerometerJerkMagnitudeStandardDeviation" 10 "Standing" -0.952058214545455
"BodyAccelerometerJerkMagnitudeStandardDeviation" 10 "Walking" 0.037608338009434
"BodyAccelerometerJerkMagnitudeStandardDeviation" 10 "Walking Downstairs" 0.110877231263158
"BodyAccelerometerJerkMagnitudeStandardDeviation" 10 "Walking Upstairs" -0.226010197889362
"BodyAccelerometerJerkMagnitudeStandardDeviation" 11 "Laying" -0.976504858596491
"BodyAccelerometerJerkMagnitudeStandardDeviation" 11 "Sitting" -0.974511726792453
"BodyAccelerometerJerkMagnitudeStandardDeviation" 11 "Standing" -0.988853960638298
"BodyAccelerometerJerkMagnitudeStandardDeviation" 11 "Walking" -0.403141284745763
"BodyAccelerometerJerkMagnitudeStandardDeviation" 11 "Walking Downstairs" -0.127017223413043
"BodyAccelerometerJerkMagnitudeStandardDeviation" 11 "Walking Upstairs" -0.490485807222222
"BodyAccelerometerJerkMagnitudeStandardDeviation" 12 "Laying" -0.962580915166667
"BodyAccelerometerJerkMagnitudeStandardDeviation" 12 "Sitting" -0.972745892745098
"BodyAccelerometerJerkMagnitudeStandardDeviation" 12 "Standing" -0.962678857213115
"BodyAccelerometerJerkMagnitudeStandardDeviation" 12 "Walking" -0.02028505044
"BodyAccelerometerJerkMagnitudeStandardDeviation" 12 "Walking Downstairs" 0.0655781271934783
"BodyAccelerometerJerkMagnitudeStandardDeviation" 12 "Walking Upstairs" -0.329827968269231
"BodyAccelerometerJerkMagnitudeStandardDeviation" 13 "Laying" -0.980066243387097
"BodyAccelerometerJerkMagnitudeStandardDeviation" 13 "Sitting" -0.988813098163265
"BodyAccelerometerJerkMagnitudeStandardDeviation" 13 "Standing" -0.981865616666667
"BodyAccelerometerJerkMagnitudeStandardDeviation" 13 "Walking" -0.131788528797719
"BodyAccelerometerJerkMagnitudeStandardDeviation" 13 "Walking Downstairs" -0.0433959844
"BodyAccelerometerJerkMagnitudeStandardDeviation" 13 "Walking Upstairs" -0.451225931090909
"BodyAccelerometerJerkMagnitudeStandardDeviation" 14 "Laying" -0.966450909019608
"BodyAccelerometerJerkMagnitudeStandardDeviation" 14 "Sitting" -0.973343388888889
"BodyAccelerometerJerkMagnitudeStandardDeviation" 14 "Standing" -0.970437182833333
"BodyAccelerometerJerkMagnitudeStandardDeviation" 14 "Walking" -0.439746918474576
"BodyAccelerometerJerkMagnitudeStandardDeviation" 14 "Walking Downstairs" 0.194708838913556
